,Sample-1,Sample-2,Sample-3
JNK_DN.V1_UP,-0.1323037826214446,-0.10328162307831945,-0.19519443707499617
BRCA1_DN.V1_UP,-0.28669885641677256,-0.27103430749682333,-0.32334434561626424
CTIP_DN.V1_UP,-0.27293519695044477,-0.21715961294106156,-0.25720261948978596
PKCA_DN.V1_DN,-0.07528148743614338,-0.09009257578507901,0.04742577081658583
MTOR_UP.N4.V1_DN,0.17286617765969736,0.1912628508721266,0.16212891301836665
PTEN_DN.V2_UP,-0.13654736178224613,-0.17619825819196988,-0.1511266103376956
DCA_UP.V1_UP,-0.15877311873499922,-0.1576309473386983,-0.1419257376817732
ESC_J1_UP_EARLY.V1_UP,0.1499240636534156,0.15038724511405577,0.13111090942094752
ESC_J1_UP_LATE.V1_UP,0.13419191810422182,0.1627707305867235,0.09876165658044922
ESC_V6.5_UP_EARLY.V1_UP,0.08792290301820163,0.0805782273634878,0.08881565702404332
ESC_V6.5_UP_LATE.V1_UP,0.15661317213975667,0.24951972442361786,0.14332733509118553
PTEN_DN.V1_DN,-0.21645595678376972,-0.2007379696606163,-0.23740021153805202
NOTCH_DN.V1_DN,-0.15449513903253442,-0.13878726987973167,-0.1623309003871044
EIF4E_DN,0.33215480728504876,0.2921897501058873,0.3322834603981364
EIF4E_UP,0.26531398381595667,0.2368648431752826,0.18814151006486995
CRX_DN.V1_DN,0.12767430088532145,0.12619745663784468,0.1032687678846293
CRX_DN.V1_UP,-0.09339620065737664,-0.06940762598842765,0.07084545349533222
CRX_NRL_DN.V1_DN,0.08815196088988442,0.052498869338616916,0.06829754700320889
CRX_NRL_DN.V1_UP,0.1097715743426094,0.0933451021853206,0.09701194021164534
NRL_DN.V1_DN,0.10350190597204578,0.11671664548919947,0.09919186785260486
NRL_DN.V1_UP,0.1097715743426094,0.11195243314548434,0.10462380088654374
RB_DN.V1_DN,0.23004759546012532,0.2426390713501173,0.2292692697004286
RB_P107_DN.V1_DN,0.3857233767733941,0.38203408697113217,0.3558667184727021
RB_P130_DN.V1_DN,0.3599176541276361,0.32305113127074647,0.37978664933069356
CAHOY_ASTROCYTIC,0.07227118088289547,0.06716782118019973,-0.0960189094287549
CAHOY_NEURONAL,-0.3005391967294625,-0.24314126291365118,-0.3201220927020606
CAHOY_OLIGODENDROCUTIC,0.09896414562731343,0.12269929838130489,0.10921606541075077
IL15_UP.V1_DN,-0.20209112361590126,-0.16306407696496644,-0.23087311671809768
IL2_UP.V1_DN,-0.14234096623320447,-0.12025872556706041,-0.16594744383465354
IL21_UP.V1_DN,-0.22653113087674714,-0.20235977491377743,-0.2377781811581049
PDGF_ERK_DN.V1_DN,0.2891924812688954,0.2862585987819305,0.3100977084520002
PDGF_ERK_DN.V1_UP,0.13705467469568902,0.1416437397565512,0.12015579249765207
PDGF_UP.V1_DN,-0.1712004280077576,-0.1627694394818049,-0.1489600749013576
PDGF_UP.V1_UP,0.25817934289344713,0.2380068978035941,0.27707932474133234
TGFB_UP.V1_DN,0.12920084349401176,0.12312173889534728,0.1382397469517965
YAP1_DN,-0.14868840886629964,-0.15653254270789208,-0.1242524354087251
YAP1_UP,0.2817268993233061,0.31336780827989713,0.3013906208445377
SIRNA_EIF4GI_DN,0.2679187844133842,0.3292815544260906,0.27844239728928427
SIRNA_EIF4GI_UP,0.40930058505662065,0.41135261181004507,0.4076953795886451
SINGH_KRAS_DEPENDENCY_SIGNATURE,0.2365184243964422,0.2672681067344346,0.21584498094027957
STK33_DN,0.08799786412471139,0.0803215678906748,0.05159285866141926
STK33_NOMO_DN,0.05974755140685953,0.04615527615582002,-0.06281273021225264
STK33_SKM_DN,0.06957371004310237,0.06634875551237013,-0.07696140718040712
KRAS.DF.V1_DN,0.20990968096431883,0.19517977952539578,0.19836395480614033
TBK1.DN.48HRS_DN,0.47468869123252866,0.5161880559085134,0.4568996188055909
TBK1.DN.48HRS_UP,0.42263205663459796,0.44934263413116193,0.49346264554106267
NFE2L2.V2,-0.046373545606298416,0.047236340533672205,-0.044413633305927125
CORDENONSI_YAP_CONSERVED_SIGNATURE,0.28116627337084765,0.3311916863314577,0.3297549464512616
JAK2_DN.V1_DN,0.12419571662707399,0.13634348010238845,0.1351667495350165
JAK2_DN.V1_UP,-0.3150521822309153,-0.2721482517881872,-0.29045928929371956
PGF_UP.V1_DN,-0.13679962433014747,-0.11508922158996737,-0.11068891221479482
E2F1_UP.V1_DN,0.27483888468512196,0.1987016546978285,0.24891423839641363
EGFR_UP.V1_UP,0.2591025212331973,0.26383601952785396,0.2596535812211596
ERBB2_UP.V1_UP,0.25616153803657254,0.21691260151372854,0.29149577371415947
CYCLIN_D1_KE_.V1_DN,0.07673127474906383,0.06353186368434147,-0.06397800232615991
CYCLIN_D1_UP.V1_DN,0.09875613860366084,0.08928878052130912,0.08881761049486586
AKT_UP_MTOR_DN.V1_DN,0.16312216373207483,0.18022145579960067,0.16996914140497366
AKT_UP.V1_DN,0.1885182233899741,0.15375070890674017,0.17640298925333273
MTOR_UP.V1_DN,0.17693229261208931,0.12300599019785804,0.16959157741876932
VEGF_A_UP.V1_DN,0.1842880315769553,0.26408472789207604,0.23509448755035284
ATF2_S_UP.V1_DN,0.09872421382992758,-0.1010430423341041,0.09046291860214828
ATF2_UP.V1_DN,0.1450317662007624,0.10112946491599606,0.07796978681349709
P53_DN.V1_DN,0.0635243763793219,0.09522771350230724,-0.09330836621413763
SNF5_DN.V1_DN,0.042076840767738904,-0.057731224503444145,-0.07916839430214673
SNF5_DN.V1_UP,0.1770844678405034,0.20403188721486054,0.16764627579112967
LTE2_UP.V1_UP,0.27630112319849964,0.2657296033811469,0.3040667531885112
MEK_UP.V1_UP,0.23637513855470543,0.2315856065316716,0.28091000027035073
RAF_UP.V1_UP,0.2479086197835242,0.20470924778967117,0.2085592447959978
MTOR_UP.N4.V1_UP,0.23421299237611182,0.24222786954680223,0.24956242058449807
ESC_J1_UP_EARLY.V1_DN,0.16970159023526238,0.14979015055253936,0.18563628662739212
ESC_J1_UP_LATE.V1_DN,0.12232052096569249,0.1517249047013977,0.09406607369758577
ESC_V6.5_UP_EARLY.V1_DN,0.18938306694308832,0.18031632448338125,0.218272921821708
ESC_V6.5_UP_LATE.V1_DN,0.12159204723820913,0.14611405934673743,0.1272636220943269
RPS14_DN.V1_UP,0.0888009519775721,0.0564705565976214,0.053522653166871714
HOXA9_DN.V1_UP,0.26245057452419013,0.26038310721263547,0.24330723722862102
STK33_NOMO_UP,0.16143740899099418,0.13828545989111382,0.15492501321659452
STK33_SKM_UP,0.10091999016272496,0.0723193425421158,0.0718313727097594
STK33_UP,0.14360834375726172,0.13230323496111424,0.13931602549206706
KRAS.DF.V1_UP,0.1548799571992242,0.18303082993379258,0.19041931385006355
TBK1.DF_DN,0.31816230832884906,0.31299524750505325,0.3276830343617594
TBK1.DF_UP,0.28619663629927283,0.28171439020616384,0.25535449204555577
LEF1_UP.V1_UP,0.11175534731046169,0.11426990681914442,0.08060170478610758
PGF_UP.V1_UP,0.2806113228857829,0.30173090498376387,0.24562191161937036
E2F1_UP.V1_UP,0.2578328391924326,0.2982465057179161,0.2956346180996753
EGFR_UP.V1_DN,0.2185651761763579,0.2137165446441177,0.2533403252590038
ERBB2_UP.V1_DN,0.2663022811791082,0.3045837796124191,0.3382252173739497
GCNP_SHH_UP_EARLY.V1_UP,0.2782747598790911,0.30116473438720825,0.2896038892878846
GCNP_SHH_UP_LATE.V1_UP,0.26711199854783074,0.3362570339444545,0.30498457070248686
HINATA_NFKB_IMMU_INF,-0.12432020330368487,-0.24704786107581533,0.18004235493434984
CSR_EARLY_UP.V1_UP,0.29848221519149265,0.27732430519430684,0.31850831037923294
CSR_LATE_UP.V1_DN,0.17461656327079755,0.16892630241423123,0.17336310636071453
CSR_LATE_UP.V1_UP,0.29916772554002546,0.38732846251588304,0.3367916137229987
AKT_UP_MTOR_DN.V1_UP,0.17481190558700088,0.1669939547957337,0.18228639636517657
AKT_UP.V1_UP,0.16540864520150558,0.1519004579127808,0.19040668728472904
MTOR_UP.V1_UP,0.1063342608527818,0.17892139674778434,0.15512521512553684
WNT_UP.V1_DN,0.1240597204574333,0.10687738246505715,0.08195520965692504
P53_DN.V2_UP,-0.2318094714791029,-0.22799306294859023,-0.2463642295408497
RELA_DN.V1_UP,-0.12684853704919707,-0.10194792901426708,-0.11384733462387964
P53_DN.V1_UP,0.164628385873621,0.20864928097456686,0.22438434077570035
E2F3_UP.V1_DN,-0.16628502641610377,-0.1970554403798569,-0.13739182772687764
MYC_UP.V1_DN,-0.10947545042843654,-0.10950021177467173,0.13511419541915096
MYC_UP.V1_UP,0.18406607369758576,0.16338627700127067,0.13157083862770014
SRC_UP.V1_DN,-0.12981461571042252,0.09005278076434364,0.1022496986283517
SRC_UP.V1_UP,-0.210412960609911,-0.2001985387547649,-0.193977128335451
LTE2_UP.V1_DN,0.21075385060137286,0.15615094491841636,0.24660064675312449
MEK_UP.V1_DN,0.2189935921083193,0.18550805426896755,0.28978207703132897
RAF_UP.V1_DN,0.22068723712194827,0.15710020452676854,0.24472789785892413
PRC1_BMI_UP.V1_DN,-0.21321334320063678,-0.18354468911012756,-0.1754323694094977
PRC2_EED_DN.V1_DN,0.1831048658345168,0.21700521169539783,0.2143625355883372
PRC2_EZH2_UP.V1_DN,-0.12485777481965543,0.09193306575771631,-0.08243910637811525
PRC2_SUZ12_UP.V1_DN,-0.18374537318380202,-0.11604358875200266,-0.17300259654162753
BRCA1_DN.V1_DN,-0.15982501915671643,-0.1397538240685956,-0.15375500742019654
CTIP_DN.V1_DN,-0.22304760043006544,-0.1808894536213469,-0.20657022773922384
PKCA_DN.V1_UP,-0.14112372409266477,-0.17649755547514667,-0.14410629686040544
PTEN_DN.V2_DN,0.11174804864766746,0.13191323289163187,0.1155146124523507
DCA_UP.V1_DN,0.11568607855174681,0.1482586411204546,0.11139985437516954
ALK_DN.V1_DN,-0.22573386879863477,-0.15599922091653606,-0.1610358100149324
ALK_DN.V1_UP,-0.17285073622841762,-0.15538717392929213,-0.20653598923686367
BMI1_DN_MEL18_DN.V1_DN,0.13215776780852106,0.12485162807181327,0.11981052649776558
BMI1_DN_MEL18_DN.V1_UP,0.10314996312455016,-0.10612025839471839,0.124847655521099
BMI1_DN.V1_DN,0.12445352927094278,0.0952952875531739,0.11734526637570664
BMI1_DN.V1_UP,0.12416947815799852,-0.11480524032773964,0.12195592165797658
MEL18_DN.V1_DN,0.12281074306800577,0.13447842509268776,0.10714765626359857
MEL18_DN.V1_UP,0.12849455831169548,0.1219807377124652,0.14230447673240887
PTEN_DN.V1_UP,-0.185248273267411,-0.21181802048653753,-0.2415298886230861
NOTCH_DN.V1_UP,-0.12536353100520825,-0.19015513076504176,-0.16426351285309349
RB_DN.V1_UP,0.26567689872712275,0.2930867830312758,0.25950556187164225
RB_P107_DN.V1_UP,0.23562816401444103,0.3427107157983905,0.27533490651660913
RB_P130_DN.V1_UP,0.15654014837889904,0.15595810960363976,0.16136779112185928
CAHOY_ASTROGLIAL,0.13007867203763282,0.10529887263781121,0.08319716672524266
RPS14_DN.V1_DN,0.16104881113677366,0.2212311947601564,0.20524686374581422
IL15_UP.V1_UP,0.10136788022761174,0.10076515109662448,0.1064648361968952
IL2_UP.V1_UP,0.07274746895110056,-0.08783593611236351,0.05654438387233404
IL21_UP.V1_UP,-0.160943909965511,-0.1710719521901225,-0.16144993507128197
TGFB_UP.V1_UP,0.14815867130487914,0.16170030759403145,0.15177536609244485
HOXA9_DN.V1_DN,0.18210043643997567,0.18870614883155634,0.21419617700679522
KRAS.AMP.LUNG_UP.V1_DN,-0.29332265252380174,-0.26329153085464896,-0.21223357825534495
KRAS.AMP.LUNG_UP.V1_UP,-0.32787502802900065,-0.29824239479781744,-0.3293990582255774
KRAS.300_UP.V1_DN,-0.22659503699828087,-0.20865386052769264,-0.1923043575753045
KRAS.300_UP.V1_UP,-0.24200173102775163,-0.1332626190081579,-0.2705596375890835
KRAS.50_UP.V1_DN,-0.33253778150260893,-0.3510308470085701,-0.2989494173943605
KRAS.50_UP.V1_UP,-0.19701715374841167,0.09383735705209656,-0.28151101228293096
KRAS.600_UP.V1_DN,-0.22729035471093928,-0.2342724958226864,-0.2078182554421436
KRAS.600_UP.V1_UP,-0.22767000800037646,-0.1553174267024331,-0.2491044284436914
KRAS.600.LUNG.BREAST_UP.V1_DN,-0.21828063431483624,-0.22068504901398622,-0.20039082748086
KRAS.600.LUNG.BREAST_UP.V1_UP,-0.254455479153574,-0.21221858815866135,-0.26807389024720296
KRAS.BREAST_UP.V1_DN,-0.2757450913104369,-0.2175935595766979,-0.24509706081488425
KRAS.BREAST_UP.V1_UP,-0.2356928768966291,-0.22286717990881233,-0.2869440914866582
KRAS.KIDNEY_UP.V1_DN,-0.23899744900433573,-0.2165083368090246,-0.2256085046121613
KRAS.KIDNEY_UP.V1_UP,-0.20145274377702405,-0.056239795965006945,-0.26146938103900613
KRAS.LUNG_UP.V1_DN,-0.22324005972973227,-0.20372958383958295,-0.18642243018391935
KRAS.LUNG_UP.V1_UP,-0.2561947828686748,-0.2527023693848568,-0.28281037446744894
KRAS.LUNG.BREAST_UP.V1_DN,-0.21391776959534037,-0.20985985772451987,-0.1899294187480871
KRAS.LUNG.BREAST_UP.V1_UP,-0.26546159260647395,-0.2225129578675052,-0.29750093698865554
KRAS.PROSTATE_UP.V1_DN,-0.2928815885882823,-0.26531427670447694,-0.27195280980161196
KRAS.PROSTATE_UP.V1_UP,-0.22230410842863202,-0.23905509991914053,-0.2888698933425744
LEF1_UP.V1_DN,0.07651230897811362,0.12851809824079796,0.1343084481106755
BUSSLINGER_ESOPHAGEAL_QUIESCENT_BASAL_CELLS,0.5007650638667825,0.45303350498227773,0.4984926101785595
BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS,0.6034104929746054,0.6495758982008362,0.6140994051894002
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS,0.6314414429281011,0.714832257958052,0.6817973893958645
BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS,0.2726217057722339,0.2289063697294781,0.3165112466900104
BUSSLINGER_ESOPHAGEAL_DENDRITIC_CELLS,0.31366256695220784,0.29594839588285726,0.27221974307375235
BUSSLINGER_GASTRIC_CHIEF_CELLS,0.31448256388535933,0.4034034542802014,0.39851851851851855
BUSSLINGER_GASTRIC_PREZYMOGENIC_CELLS,0.22589892775139875,0.2002576963374128,0.2982509641320582
BUSSLINGER_GASTRIC_NECK_CELLS,0.1611335720611451,0.1264487312771938,0.18418081706518807
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS,0.7027806014400677,0.6850889453621347,0.7052202456586192
BUSSLINGER_GASTRIC_ISTHMUS_CELLS,0.41800284027206824,0.4648988368683414,0.48538858256624906
BUSSLINGER_GASTRIC_METALLOTHIONEIN_CELLS,0.44072815911625135,0.43494904442081783,0.46661670513186215
BUSSLINGER_GASTRIC_IMMATURE_PIT_CELLS,0.32124127460849183,0.3456007524876648,0.34266308024884895
BUSSLINGER_GASTRIC_MATURE_PIT_CELLS,0.2807514975494645,0.3162776063411388,0.32010407212440245
BUSSLINGER_GASTRIC_PARIETAL_CELLS,0.46254181469284034,0.44902315691206596,0.3667754064777118
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS,0.6173444643684167,0.6292253797100074,0.6338890142383831
BUSSLINGER_GASTRIC_REG3A_POSITIVE_CELLS,0.39455238535289366,0.35557121404643643,0.32816564629779366
BUSSLINGER_GASTRIC_D_CELLS,0.08612546472775195,0.35379170784507513,-0.15873311685255775
BUSSLINGER_GASTRIC_G_CELLS,0.14754870817450239,0.34902054214315975,0.14081003811944093
BUSSLINGER_GASTRIC_X_CELLS,0.15964808574111927,0.3421943539030993,0.18281338047621676
BUSSLINGER_GASTRIC_TUFT_CELLS,0.2679881406183821,0.42443879711986454,0.21334180432020333
BUSSLINGER_GASTRIC_OXYNTIC_ENTEROCHROMAFFIN_LIKE_CELLS,0.11990787801778913,0.3603144853875476,0.1074745870393901
BUSSLINGER_GASTRIC_ANTRAL_ECS,-0.2579646528820608,0.5106018251126256,-0.3234099572600208
BUSSLINGER_GASTRIC_IMMUNE_CELLS,0.3074531159350652,0.27132222139173334,0.27480429528863637
BUSSLINGER_DUODENAL_STEM_CELLS,0.5714874996844417,0.6014066326144214,0.5936302666677886
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS,0.6950477024218806,0.7361170866038,0.7230233773739657
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS,0.7636980514512663,0.7901296593199705,0.7624734394645982
BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES,0.4224334626875923,0.4211376306420779,0.39095985439060404
BUSSLINGER_DUODENAL_LATE_IMMATURE_ENTEROCYTES,0.11458853427012483,0.16189550788549223,0.09117273338814569
BUSSLINGER_DUODENAL_MATURE_ENTEROCYTES,0.10731330847584727,0.12599454246255753,0.11875663965671679
BUSSLINGER_DUODENAL_PANETH_CELLS,-0.3685700322549116,-0.16427719675496044,-0.32135275144169684
BUSSLINGER_DUODENAL_GOBLET_CELLS,-0.24965692503176617,0.35779754341380776,0.16237187632359174
BUSSLINGER_DUODENAL_BCHE_CELLS,0.3532210927573062,0.3845679796696315,0.3082020330368488
BUSSLINGER_DUODENAL_TUFT_CELLS,0.19284212610769155,0.2696651759930032,0.20823511939140915
BUSSLINGER_DUODENAL_I_CELLS,0.1396601016518424,0.38042566709021597,-0.18811626429479034
BUSSLINGER_DUODENAL_K_CELLS,0.19988764796361935,0.37358657125660405,0.16734300809202168
BUSSLINGER_DUODENAL_MX_CELLS,0.24717818395073787,0.25571693871566803,0.19194604632978202
BUSSLINGER_DUODENAL_EC_CELLS,-0.2948182153543468,0.3668188711726852,-0.2567020535311719
BUSSLINGER_DUODENAL_IMMUNE_CELLS,0.3211833537929202,0.30078837608310177,0.2933341947896252
FAN_EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS,0.2056401370759693,0.20418719780854466,0.16383284652662045
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL,0.29778907242693775,0.3130150662552187,0.2761953167544019
FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON,-0.237265081381981,0.1053948084951897,-0.2047558540569977
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL,0.31636904577432046,0.2767880497102302,0.2552969494116796
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE,0.3010706290139944,0.25683963038836877,0.27128110710612074
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA,0.2924839725077971,0.25696214046436405,0.2381562608293866
FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY,-0.14588733587462938,-0.13479457856840327,-0.21412537060567557
FAN_EMBRYONIC_CTX_EX_1_EXCITATORY_NEURON,0.3964845404489623,0.4805506141465481,0.42631935620499795
FAN_EMBRYONIC_CTX_EX_2_EXCITATORY_NEURON,0.36602873619392046,0.4372593099403773,0.5015580099696999
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON,-0.11658239495246026,-0.08546466284011744,-0.09061385444507741
FAN_EMBRYONIC_CTX_IN_1_INTERNEURON,-0.21881021138962686,-0.19126256208848336,-0.2142867044010628
FAN_EMBRYONIC_CTX_IN_2_INTERNEURON,-0.18826647304410962,-0.24011617353421666,-0.4436739880196042
FAN_EMBRYONIC_CTX_IN_3_INTERNEURON,-0.2943837357052097,0.354561626429479,-0.2405929690808979
FAN_EMBRYONIC_CTX_IN_4_INTERNEURON,-0.15003811944091489,0.15456162642947902,-0.17392630241423124
FAN_EMBRYONIC_CTX_IN_5_INTERNEURON,0.20040660736975857,0.2577382465057179,-0.4725285895806861
FAN_EMBRYONIC_CTX_IN_6_INTERNEURON,0.4666836086404066,0.544853875476493,0.37052096569250315
FAN_EMBRYONIC_CTX_ASTROCYTE_1,0.1008880219052562,0.11537770460117758,0.09651126581598873
FAN_EMBRYONIC_CTX_ASTROCYTE_2,0.150586186367635,0.11788663687011847,0.13501888200744616
FAN_EMBRYONIC_CTX_NSC_1,0.26613648254727557,0.337152253531654,0.27106061738545484
FAN_EMBRYONIC_CTX_NSC_2,0.2296968596841532,0.4137023872958619,0.34988236258556377
FAN_EMBRYONIC_CTX_OLIG,0.2071065529134144,0.1799854783082229,0.16465057179161371
FAN_EMBRYONIC_CTX_OPC,-0.1446956438349596,-0.08142696171273761,-0.16261609647335235
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1,0.2609124462999939,0.26529981242814793,0.2080546983723604
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2,0.23710849245443943,0.30958538580703554,0.26751666637656446
FAN_EMBRYONIC_CTX_MICROGLIA_1,0.187622495691981,0.4327802823275487,0.3354792779934205
FAN_EMBRYONIC_CTX_MICROGLIA_2,0.3874911760553438,0.39324015247776367,0.4740533672172808
FAN_EMBRYONIC_CTX_MICROGLIA_3,0.330213335116699,0.3300608573530395,0.21991841102119974
FAN_EMBRYONIC_CTX_BRAIN_MYELOID,0.2629900054998199,0.2524716948927535,0.2629494206224279
FAN_EMBRYONIC_CTX_BRAIN_B_CELL,0.2217294188457166,0.14298401658530063,0.16284357653982484
FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL,0.16028589580686148,0.10273626111817027,0.09099547331639135
FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL,0.18379923761118172,0.14412659666956465,0.1072567377783723
MANNO_MIDBRAIN_NEUROTYPES_BASAL,0.8587684488319812,0.8861251751213631,0.8540553220604046
MANNO_MIDBRAIN_NEUROTYPES_HENDO,0.20521342515762514,0.19541312641214517,0.16855810840752983
MANNO_MIDBRAIN_NEUROTYPES_HPERIC,0.19478656547271542,0.1975277310347196,0.18304577767093652
MANNO_MIDBRAIN_NEUROTYPES_HMGL,0.20685788219145052,0.19615986050696074,0.18140225748708486
MANNO_MIDBRAIN_NEUROTYPES_HOPC,-0.08254745677871467,-0.048256901929074725,-0.1009518308882984
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C,-0.06914126071846316,-0.05092067285441404,-0.06578674991795486
MANNO_MIDBRAIN_NEUROTYPES_HRGL2B,0.054348792884371,0.05767153748411688,0.06543202033036849
MANNO_MIDBRAIN_NEUROTYPES_HRGL2A,0.06410003681316723,0.033248702632735216,0.040448883136006836
MANNO_MIDBRAIN_NEUROTYPES_HRGL3,0.08744501626331358,0.06979831528751468,0.05817635024750656
MANNO_MIDBRAIN_NEUROTYPES_HRGL1,-0.03221989226775593,-0.03549816418643448,-0.05178678058325081
MANNO_MIDBRAIN_NEUROTYPES_HPROGM,0.05750373392184399,0.16421765977841685,0.09963039746762076
MANNO_MIDBRAIN_NEUROTYPES_HPROGBP,0.10784812018835488,0.2587145900291501,0.1906089767546154
MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL,0.11003984235349862,0.25037710249176226,0.1764908577951026
MANNO_MIDBRAIN_NEUROTYPES_HPROGFPM,0.09211186337250843,0.2404401308497121,0.17678846606906296
MANNO_MIDBRAIN_NEUROTYPES_HNPROG,-0.11675720801183476,0.08294765789489833,0.031813834717541706
MANNO_MIDBRAIN_NEUROTYPES_HNBM,-0.15157152789432038,-0.04986790055381074,-0.12985543381841713
MANNO_MIDBRAIN_NEUROTYPES_HNBML1,-0.1463721006424078,0.04103635293023833,-0.1473857855659696
MANNO_MIDBRAIN_NEUROTYPES_HRN,-0.11930177679653176,0.054447057035633045,-0.11078446685550492
MANNO_MIDBRAIN_NEUROTYPES_HNBML5,-0.14353227875685204,-0.06129458777599761,-0.12282157523525405
MANNO_MIDBRAIN_NEUROTYPES_HDA,-0.13603658128803586,-0.05931061771327939,-0.1506474731937849
MANNO_MIDBRAIN_NEUROTYPES_HDA1,-0.11957391727725064,0.04317875761498177,-0.13656355021434763
MANNO_MIDBRAIN_NEUROTYPES_HDA2,-0.15004545852867712,-0.07517427594969983,-0.19006977610305398
MANNO_MIDBRAIN_NEUROTYPES_HNBGABA,-0.11420860109150088,-0.06631874823943296,-0.13570237248428918
MANNO_MIDBRAIN_NEUROTYPES_HGABA,-0.07431258455462442,-0.06638512840739874,-0.09820791090817294
MANNO_MIDBRAIN_NEUROTYPES_HSERT,-0.12947119080113567,-0.05600765526220847,-0.19452460507945468
MANNO_MIDBRAIN_NEUROTYPES_HOMTN,-0.12077532085742426,-0.040158643038126995,-0.15451049976316333
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES,0.20250607017499717,0.17586271969001221,0.17509596957154416
ZHONG_PFC_MAJOR_TYPES_EXCITATORY_NEURON,-0.3183058026260059,-0.279423972892842,-0.2999576450656501
ZHONG_PFC_MAJOR_TYPES_INTERNEURON,-0.22016659607510947,-0.22352110687561766,-0.2879231963857122
